k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,cost_fp,cost_fn,maintenance_threshold
0.05,478,110,10795,572,0.5447619047619048,0.010087116001834021,1254.0,0.10489335006273526,FD004,1.0,2,20
0.1,502,121,10784,548,0.5219047619047619,0.011095827602017423,1217.0,0.10179841070681724,FD004,1.0,2,20
0.15,527,140,10765,523,0.4980952380952381,0.012838147638697846,1186.0,0.09920535340861564,FD004,1.0,2,20
0.2,542,154,10751,508,0.4838095238095238,0.01412196240256763,1170.0,0.09786700125470514,FD004,1.0,2,20
0.25,563,168,10737,487,0.4638095238095238,0.015405777166437413,1142.0,0.09552488498536177,FD004,1.0,2,20
0.3,581,185,10720,469,0.44666666666666666,0.016964695093993582,1123.0,0.09393559180259306,FD004,1.0,2,20
0.35,595,206,10699,455,0.43333333333333335,0.018890417239798257,1116.0,0.09335006273525721,FD004,1.0,2,20
0.4,615,232,10673,435,0.4142857142857143,0.021274644658413572,1102.0,0.09217900460058553,FD004,1.0,2,20
0.45,633,257,10648,417,0.39714285714285713,0.02356717102246676,1091.0,0.09125888749477207,FD004,1.0,2,20
0.5,656,287,10618,394,0.37523809523809526,0.026318202659330582,1075.0,0.08992053534086157,FD004,1.0,2,20
0.55,685,315,10590,365,0.3476190476190476,0.02888583218707015,1045.0,0.08741112505227938,FD004,1.0,2,20
0.6,706,347,10558,344,0.32761904761904764,0.03182026593305823,1035.0,0.08657465495608532,FD004,1.0,2,20
0.65,721,380,10525,329,0.31333333333333335,0.03484640073360844,1038.0,0.08682559598494353,FD004,1.0,2,20
0.7,740,431,10474,310,0.29523809523809524,0.039523154516276936,1051.0,0.08791300710999582,FD004,1.0,2,20
0.75,762,482,10423,288,0.2742857142857143,0.04419990829894544,1058.0,0.08849853617733167,FD004,1.0,2,20
0.8,788,545,10360,262,0.24952380952380954,0.04997707473635947,1069.0,0.08941865328314513,FD004,1.0,2,20
0.85,803,588,10317,247,0.23523809523809525,0.05392022008253095,1082.0,0.0905060644081974,FD004,1.0,2,20
0.9,816,641,10264,234,0.22285714285714286,0.05878037597432371,1109.0,0.09276453366792137,FD004,1.0,2,20
0.95,829,700,10205,221,0.21047619047619048,0.06419073819348922,1142.0,0.09552488498536177,FD004,1.0,2,20
1.0,837,774,10131,213,0.20285714285714285,0.07097661623108666,1200.0,0.10037641154328733,FD004,1.0,2,20
1.05,849,852,10053,201,0.19142857142857142,0.0781292984869326,1254.0,0.10489335006273526,FD004,1.0,2,20
1.1,864,915,9990,186,0.17714285714285713,0.08390646492434663,1287.0,0.10765370138017566,FD004,1.0,2,20
1.15,876,991,9914,174,0.1657142857142857,0.09087574507106831,1339.0,0.11200334588038478,FD004,1.0,2,20
1.2,888,1070,9835,162,0.15428571428571428,0.09812012838147639,1394.0,0.11660393140945212,FD004,1.0,2,20
1.25,898,1143,9762,152,0.14476190476190476,0.1048143053645117,1447.0,0.12103722291928064,FD004,1.0,2,20
1.3,905,1235,9670,145,0.1380952380952381,0.11325080238422743,1525.0,0.1275616896695943,FD004,1.0,2,20
1.35,919,1336,9569,131,0.12476190476190477,0.12251260889500229,1598.0,0.13366792137181097,FD004,1.0,2,20
1.4,932,1432,9473,118,0.11238095238095239,0.13131591013296653,1668.0,0.13952321204516938,FD004,1.0,2,20
1.45,942,1529,9376,108,0.10285714285714286,0.14021091242549288,1745.0,0.14596403178586365,FD004,1.0,2,20
1.5,952,1624,9281,98,0.09333333333333334,0.148922512608895,1820.0,0.15223755750731913,FD004,1.0,2,20
1.55,955,1742,9163,95,0.09047619047619047,0.15974323704722604,1932.0,0.1616060225846926,FD004,1.0,2,20
1.6,969,1858,9047,81,0.07714285714285714,0.17038055937643282,2020.0,0.16896695943120033,FD004,1.0,2,20
1.65,976,1978,8927,74,0.07047619047619047,0.18138468592388812,2126.0,0.1778335424508574,FD004,1.0,2,20
1.7,979,2106,8799,71,0.06761904761904762,0.19312242090784043,2248.0,0.18803847762442494,FD004,1.0,2,20
1.75,986,2240,8665,64,0.06095238095238095,0.20541036221916553,2368.0,0.19807611877875367,FD004,1.0,2,20
1.8,990,2369,8536,60,0.05714285714285714,0.21723979825767997,2489.0,0.2081974069427018,FD004,1.0,2,20
1.85,992,2505,8400,58,0.05523809523809524,0.2297111416781293,2621.0,0.2192388122124634,FD004,1.0,2,20
1.9,999,2622,8283,51,0.04857142857142857,0.24044016506189822,2724.0,0.22785445420326222,FD004,1.0,2,20
1.95,1005,2756,8149,45,0.04285714285714286,0.2527281063732233,2846.0,0.23805938937682977,FD004,1.0,2,20
2.0,1010,2890,8015,40,0.0380952380952381,0.2650160476845484,2970.0,0.24843161856963614,FD004,1.0,2,20
0.0,459,100,10805,591,0.5628571428571428,0.009170105456212746,3055.0,0.2555416143872857,FD004,1.0,5,20
0.05,478,110,10795,572,0.5447619047619048,0.010087116001834021,2970.0,0.24843161856963614,FD004,1.0,5,20
0.1,502,121,10784,548,0.5219047619047619,0.011095827602017423,2861.0,0.23931409452112087,FD004,1.0,5,20
0.15,527,140,10765,523,0.4980952380952381,0.012838147638697846,2755.0,0.23044751150146384,FD004,1.0,5,20
0.2,542,154,10751,508,0.4838095238095238,0.01412196240256763,2694.0,0.22534504391468005,FD004,1.0,5,20
0.25,563,168,10737,487,0.4638095238095238,0.015405777166437413,2603.0,0.21773316603931409,FD004,1.0,5,20
0.3,581,185,10720,469,0.44666666666666666,0.016964695093993582,2530.0,0.21162693433709745,FD004,1.0,5,20
0.35,595,206,10699,455,0.43333333333333335,0.018890417239798257,2481.0,0.20752823086574654,FD004,1.0,5,20
0.4,615,232,10673,435,0.4142857142857143,0.021274644658413572,2407.0,0.2013383521539105,FD004,1.0,5,20
0.45,633,257,10648,417,0.39714285714285713,0.02356717102246676,2342.0,0.1959012965286491,FD004,1.0,5,20
0.5,656,287,10618,394,0.37523809523809526,0.026318202659330582,2257.0,0.1887913007109996,FD004,1.0,5,20
0.55,685,315,10590,365,0.3476190476190476,0.02888583218707015,2140.0,0.17900460058552906,FD004,1.0,5,20
0.6,706,347,10558,344,0.32761904761904764,0.03182026593305823,2067.0,0.17289836888331242,FD004,1.0,5,20
0.65,721,380,10525,329,0.31333333333333335,0.03484640073360844,2025.0,0.16938519447929737,FD004,1.0,5,20
0.7,740,431,10474,310,0.29523809523809524,0.039523154516276936,1981.0,0.1657047260560435,FD004,1.0,5,20
0.75,762,482,10423,288,0.2742857142857143,0.04419990829894544,1922.0,0.16076955248849853,FD004,1.0,5,20
0.8,788,545,10360,262,0.24952380952380954,0.04997707473635947,1855.0,0.15516520284399832,FD004,1.0,5,20
0.85,803,588,10317,247,0.23523809523809525,0.05392022008253095,1823.0,0.15248849853617732,FD004,1.0,5,20
0.9,816,641,10264,234,0.22285714285714286,0.05878037597432371,1811.0,0.15148473442074445,FD004,1.0,5,20
0.95,829,700,10205,221,0.21047619047619048,0.06419073819348922,1805.0,0.15098285236302803,FD004,1.0,5,20
1.0,837,774,10131,213,0.20285714285714285,0.07097661623108666,1839.0,0.15382685069008784,FD004,1.0,5,20
1.05,849,852,10053,201,0.19142857142857142,0.0781292984869326,1857.0,0.15533249686323714,FD004,1.0,5,20
1.1,864,915,9990,186,0.17714285714285713,0.08390646492434663,1845.0,0.15432873274780426,FD004,1.0,5,20
1.15,876,991,9914,174,0.1657142857142857,0.09087574507106831,1861.0,0.15566708490171477,FD004,1.0,5,20
1.2,888,1070,9835,162,0.15428571428571428,0.09812012838147639,1880.0,0.15725637808448348,FD004,1.0,5,20
1.25,898,1143,9762,152,0.14476190476190476,0.1048143053645117,1903.0,0.15918025930572982,FD004,1.0,5,20
1.3,905,1235,9670,145,0.1380952380952381,0.11325080238422743,1960.0,0.16394813885403597,FD004,1.0,5,20
1.35,919,1336,9569,131,0.12476190476190477,0.12251260889500229,1991.0,0.16654119615223756,FD004,1.0,5,20
1.4,932,1432,9473,118,0.11238095238095239,0.13131591013296653,2022.0,0.16913425345043914,FD004,1.0,5,20
1.45,942,1529,9376,108,0.10285714285714286,0.14021091242549288,2069.0,0.17306566290255124,FD004,1.0,5,20
1.5,952,1624,9281,98,0.09333333333333334,0.148922512608895,2114.0,0.17682977833542451,FD004,1.0,5,20
1.55,955,1742,9163,95,0.09047619047619047,0.15974323704722604,2217.0,0.18544542032622333,FD004,1.0,5,20
1.6,969,1858,9047,81,0.07714285714285714,0.17038055937643282,2263.0,0.189293182768716,FD004,1.0,5,20
1.65,976,1978,8927,74,0.07047619047619047,0.18138468592388812,2348.0,0.19640317858636555,FD004,1.0,5,20
1.7,979,2106,8799,71,0.06761904761904762,0.19312242090784043,2461.0,0.20585529067335842,FD004,1.0,5,20
1.75,986,2240,8665,64,0.06095238095238095,0.20541036221916553,2560.0,0.21413634462567963,FD004,1.0,5,20
1.8,990,2369,8536,60,0.05714285714285714,0.21723979825767997,2669.0,0.2232538686741949,FD004,1.0,5,20
1.85,992,2505,8400,58,0.05523809523809524,0.2297111416781293,2795.0,0.23379339188624007,FD004,1.0,5,20
1.9,999,2622,8283,51,0.04857142857142857,0.24044016506189822,2877.0,0.24065244667503136,FD004,1.0,5,20
1.95,1005,2756,8149,45,0.04285714285714286,0.2527281063732233,2981.0,0.2493517356754496,FD004,1.0,5,20
2.0,1010,2890,8015,40,0.0380952380952381,0.2650160476845484,3090.0,0.2584692597239649,FD004,1.0,5,20
0.0,459,100,10805,591,0.5628571428571428,0.009170105456212746,6010.0,0.5027185278126307,FD004,1.0,10,20
0.05,478,110,10795,572,0.5447619047619048,0.010087116001834021,5830.0,0.4876620660811376,FD004,1.0,10,20
0.1,502,121,10784,548,0.5219047619047619,0.011095827602017423,5601.0,0.4685069008782936,FD004,1.0,10,20
0.15,527,140,10765,523,0.4980952380952381,0.012838147638697846,5370.0,0.4491844416562108,FD004,1.0,10,20
0.2,542,154,10751,508,0.4838095238095238,0.01412196240256763,5234.0,0.43780844834797156,FD004,1.0,10,20
0.25,563,168,10737,487,0.4638095238095238,0.015405777166437413,5038.0,0.42141363446256797,FD004,1.0,10,20
0.3,581,185,10720,469,0.44666666666666666,0.016964695093993582,4875.0,0.4077791718946048,FD004,1.0,10,20
0.35,595,206,10699,455,0.43333333333333335,0.018890417239798257,4756.0,0.39782517774989545,FD004,1.0,10,20
0.4,615,232,10673,435,0.4142857142857143,0.021274644658413572,4582.0,0.3832705980761188,FD004,1.0,10,20
0.45,633,257,10648,417,0.39714285714285713,0.02356717102246676,4427.0,0.3703053115851108,FD004,1.0,10,20
0.5,656,287,10618,394,0.37523809523809526,0.026318202659330582,4227.0,0.3535759096612296,FD004,1.0,10,20
0.55,685,315,10590,365,0.3476190476190476,0.02888583218707015,3965.0,0.3316603931409452,FD004,1.0,10,20
0.6,706,347,10558,344,0.32761904761904764,0.03182026593305823,3787.0,0.3167712254286909,FD004,1.0,10,20
0.65,721,380,10525,329,0.31333333333333335,0.03484640073360844,3670.0,0.3069845253032204,FD004,1.0,10,20
0.7,740,431,10474,310,0.29523809523809524,0.039523154516276936,3531.0,0.29535759096612296,FD004,1.0,10,20
0.75,762,482,10423,288,0.2742857142857143,0.04419990829894544,3362.0,0.2812212463404433,FD004,1.0,10,20
0.8,788,545,10360,262,0.24952380952380954,0.04997707473635947,3165.0,0.26474278544542035,FD004,1.0,10,20
0.85,803,588,10317,247,0.23523809523809525,0.05392022008253095,3058.0,0.2557925554161439,FD004,1.0,10,20
0.9,816,641,10264,234,0.22285714285714286,0.05878037597432371,2981.0,0.2493517356754496,FD004,1.0,10,20
0.95,829,700,10205,221,0.21047619047619048,0.06419073819348922,2910.0,0.24341279799247176,FD004,1.0,10,20
1.0,837,774,10131,213,0.20285714285714285,0.07097661623108666,2904.0,0.24291091593475533,FD004,1.0,10,20
1.05,849,852,10053,201,0.19142857142857142,0.0781292984869326,2862.0,0.23939774153074028,FD004,1.0,10,20
1.1,864,915,9990,186,0.17714285714285713,0.08390646492434663,2775.0,0.23212045169385195,FD004,1.0,10,20
1.15,876,991,9914,174,0.1657142857142857,0.09087574507106831,2731.0,0.22843998327059808,FD004,1.0,10,20
1.2,888,1070,9835,162,0.15428571428571428,0.09812012838147639,2690.0,0.22501045587620241,FD004,1.0,10,20
1.25,898,1143,9762,152,0.14476190476190476,0.1048143053645117,2663.0,0.22275198661647846,FD004,1.0,10,20
1.3,905,1235,9670,145,0.1380952380952381,0.11325080238422743,2685.0,0.2245922208281054,FD004,1.0,10,20
1.35,919,1336,9569,131,0.12476190476190477,0.12251260889500229,2646.0,0.22132998745294855,FD004,1.0,10,20
1.4,932,1432,9473,118,0.11238095238095239,0.13131591013296653,2612.0,0.21848598912588876,FD004,1.0,10,20
1.45,942,1529,9376,108,0.10285714285714286,0.14021091242549288,2609.0,0.21823504809703054,FD004,1.0,10,20
1.5,952,1624,9281,98,0.09333333333333334,0.148922512608895,2604.0,0.2178168130489335,FD004,1.0,10,20
1.55,955,1742,9163,95,0.09047619047619047,0.15974323704722604,2692.0,0.22517774989544123,FD004,1.0,10,20
1.6,969,1858,9047,81,0.07714285714285714,0.17038055937643282,2668.0,0.22317022166457548,FD004,1.0,10,20
1.65,976,1978,8927,74,0.07047619047619047,0.18138468592388812,2718.0,0.2273525721455458,FD004,1.0,10,20
1.7,979,2106,8799,71,0.06761904761904762,0.19312242090784043,2816.0,0.2355499790882476,FD004,1.0,10,20
1.75,986,2240,8665,64,0.06095238095238095,0.20541036221916553,2880.0,0.24090338770388958,FD004,1.0,10,20
1.8,990,2369,8536,60,0.05714285714285714,0.21723979825767997,2969.0,0.24834797156001673,FD004,1.0,10,20
1.85,992,2505,8400,58,0.05523809523809524,0.2297111416781293,3085.0,0.2580510246758678,FD004,1.0,10,20
1.9,999,2622,8283,51,0.04857142857142857,0.24044016506189822,3132.0,0.26198243412797995,FD004,1.0,10,20
1.95,1005,2756,8149,45,0.04285714285714286,0.2527281063732233,3206.0,0.26817231283981596,FD004,1.0,10,20
2.0,1010,2890,8015,40,0.0380952380952381,0.2650160476845484,3290.0,0.27519866164784607,FD004,1.0,10,20
0.0,459,100,10805,591,0.5628571428571428,0.009170105456212746,11920.0,0.9970723546633208,FD004,1.0,20,20
0.05,478,110,10795,572,0.5447619047619048,0.010087116001834021,11550.0,0.9661229611041405,FD004,1.0,20,20
0.1,502,121,10784,548,0.5219047619047619,0.011095827602017423,11081.0,0.926892513592639,FD004,1.0,20,20
0.15,527,140,10765,523,0.4980952380952381,0.012838147638697846,10600.0,0.8866583019657047,FD004,1.0,20,20
0.2,542,154,10751,508,0.4838095238095238,0.01412196240256763,10314.0,0.8627352572145546,FD004,1.0,20,20
0.25,563,168,10737,487,0.4638095238095238,0.015405777166437413,9908.0,0.8287745713090757,FD004,1.0,20,20
0.3,581,185,10720,469,0.44666666666666666,0.016964695093993582,9565.0,0.8000836470096194,FD004,1.0,20,20
0.35,595,206,10699,455,0.43333333333333335,0.018890417239798257,9306.0,0.7784190715181932,FD004,1.0,20,20
0.4,615,232,10673,435,0.4142857142857143,0.021274644658413572,8932.0,0.7471350899205353,FD004,1.0,20,20
0.45,633,257,10648,417,0.39714285714285713,0.02356717102246676,8597.0,0.7191133416980343,FD004,1.0,20,20
0.5,656,287,10618,394,0.37523809523809526,0.026318202659330582,8167.0,0.6831451275616897,FD004,1.0,20,20
0.55,685,315,10590,365,0.3476190476190476,0.02888583218707015,7615.0,0.6369719782517775,FD004,1.0,20,20
0.6,706,347,10558,344,0.32761904761904764,0.03182026593305823,7227.0,0.6045169385194479,FD004,1.0,20,20
0.65,721,380,10525,329,0.31333333333333335,0.03484640073360844,6960.0,0.5821831869510665,FD004,1.0,20,20
0.7,740,431,10474,310,0.29523809523809524,0.039523154516276936,6631.0,0.5546633207862819,FD004,1.0,20,20
0.75,762,482,10423,288,0.2742857142857143,0.04419990829894544,6242.0,0.522124634044333,FD004,1.0,20,20
0.8,788,545,10360,262,0.24952380952380954,0.04997707473635947,5785.0,0.48389795064826435,FD004,1.0,20,20
0.85,803,588,10317,247,0.23523809523809525,0.05392022008253095,5528.0,0.462400669176077,FD004,1.0,20,20
0.9,816,641,10264,234,0.22285714285714286,0.05878037597432371,5321.0,0.4450857381848599,FD004,1.0,20,20
0.95,829,700,10205,221,0.21047619047619048,0.06419073819348922,5120.0,0.42827268925135925,FD004,1.0,20,20
1.0,837,774,10131,213,0.20285714285714285,0.07097661623108666,5034.0,0.42107904642409033,FD004,1.0,20,20
1.05,849,852,10053,201,0.19142857142857142,0.0781292984869326,4872.0,0.4075282308657466,FD004,1.0,20,20
1.1,864,915,9990,186,0.17714285714285713,0.08390646492434663,4635.0,0.3877038895859473,FD004,1.0,20,20
1.15,876,991,9914,174,0.1657142857142857,0.09087574507106831,4471.0,0.3739857800083647,FD004,1.0,20,20
1.2,888,1070,9835,162,0.15428571428571428,0.09812012838147639,4310.0,0.3605186114596403,FD004,1.0,20,20
1.25,898,1143,9762,152,0.14476190476190476,0.1048143053645117,4183.0,0.3498954412379757,FD004,1.0,20,20
1.3,905,1235,9670,145,0.1380952380952381,0.11325080238422743,4135.0,0.3458803847762443,FD004,1.0,20,20
1.35,919,1336,9569,131,0.12476190476190477,0.12251260889500229,3956.0,0.33090757005437055,FD004,1.0,20,20
1.4,932,1432,9473,118,0.11238095238095239,0.13131591013296653,3792.0,0.317189460476788,FD004,1.0,20,20
1.45,942,1529,9376,108,0.10285714285714286,0.14021091242549288,3689.0,0.30857381848598914,FD004,1.0,20,20
1.5,952,1624,9281,98,0.09333333333333334,0.148922512608895,3584.0,0.2997908824759515,FD004,1.0,20,20
1.55,955,1742,9163,95,0.09047619047619047,0.15974323704722604,3642.0,0.304642409033877,FD004,1.0,20,20
1.6,969,1858,9047,81,0.07714285714285714,0.17038055937643282,3478.0,0.29092429945629444,FD004,1.0,20,20
1.65,976,1978,8927,74,0.07047619047619047,0.18138468592388812,3458.0,0.2892513592639063,FD004,1.0,20,20
1.7,979,2106,8799,71,0.06761904761904762,0.19312242090784043,3526.0,0.29493935591802595,FD004,1.0,20,20
1.75,986,2240,8665,64,0.06095238095238095,0.20541036221916553,3520.0,0.2944374738603095,FD004,1.0,20,20
1.8,990,2369,8536,60,0.05714285714285714,0.21723979825767997,3569.0,0.2985361773316604,FD004,1.0,20,20
1.85,992,2505,8400,58,0.05523809523809524,0.2297111416781293,3665.0,0.3065662902551234,FD004,1.0,20,20
1.9,999,2622,8283,51,0.04857142857142857,0.24044016506189822,3642.0,0.304642409033877,FD004,1.0,20,20
1.95,1005,2756,8149,45,0.04285714285714286,0.2527281063732233,3656.0,0.30581346716854874,FD004,1.0,20,20
2.0,1010,2890,8015,40,0.0380952380952381,0.2650160476845484,3690.0,0.3086574654956085,FD004,1.0,20,20
0.0,459,100,10805,591,0.5628571428571428,0.009170105456212746,29650.0,2.480133835215391,FD004,1.0,50,20
0.05,478,110,10795,572,0.5447619047619048,0.010087116001834021,28710.0,2.4015056461731494,FD004,1.0,50,20
0.1,502,121,10784,548,0.5219047619047619,0.011095827602017423,27521.0,2.3020493517356755,FD004,1.0,50,20
0.15,527,140,10765,523,0.4980952380952381,0.012838147638697846,26290.0,2.1990798828941864,FD004,1.0,50,20
0.2,542,154,10751,508,0.4838095238095238,0.01412196240256763,25554.0,2.1375156838143035,FD004,1.0,50,20
0.25,563,168,10737,487,0.4638095238095238,0.015405777166437413,24518.0,2.050857381848599,FD004,1.0,50,20
0.3,581,185,10720,469,0.44666666666666666,0.016964695093993582,23635.0,1.9769970723546633,FD004,1.0,50,20
0.35,595,206,10699,455,0.43333333333333335,0.018890417239798257,22956.0,1.9202007528230867,FD004,1.0,50,20
0.4,615,232,10673,435,0.4142857142857143,0.021274644658413572,21982.0,1.838728565453785,FD004,1.0,50,20
0.45,633,257,10648,417,0.39714285714285713,0.02356717102246676,21107.0,1.7655374320368047,FD004,1.0,50,20
0.5,656,287,10618,394,0.37523809523809526,0.026318202659330582,19987.0,1.67185278126307,FD004,1.0,50,20
0.55,685,315,10590,365,0.3476190476190476,0.02888583218707015,18565.0,1.5529067335842743,FD004,1.0,50,20
0.6,706,347,10558,344,0.32761904761904764,0.03182026593305823,17547.0,1.4677540777917188,FD004,1.0,50,20
0.65,721,380,10525,329,0.31333333333333335,0.03484640073360844,16830.0,1.4077791718946047,FD004,1.0,50,20
0.7,740,431,10474,310,0.29523809523809524,0.039523154516276936,15931.0,1.3325805102467587,FD004,1.0,50,20
0.75,762,482,10423,288,0.2742857142857143,0.04419990829894544,14882.0,1.2448347971560016,FD004,1.0,50,20
0.8,788,545,10360,262,0.24952380952380954,0.04997707473635947,13645.0,1.1413634462567963,FD004,1.0,50,20
0.85,803,588,10317,247,0.23523809523809525,0.05392022008253095,12938.0,1.0822250104558762,FD004,1.0,50,20
0.9,816,641,10264,234,0.22285714285714286,0.05878037597432371,12341.0,1.0322877457130908,FD004,1.0,50,20
0.95,829,700,10205,221,0.21047619047619048,0.06419073819348922,11750.0,0.9828523630280217,FD004,1.0,50,20
1.0,837,774,10131,213,0.20285714285714285,0.07097661623108666,11424.0,0.9555834378920953,FD004,1.0,50,20
1.05,849,852,10053,201,0.19142857142857142,0.0781292984869326,10902.0,0.9119196988707654,FD004,1.0,50,20
1.1,864,915,9990,186,0.17714285714285713,0.08390646492434663,10215.0,0.8544542032622334,FD004,1.0,50,20
1.15,876,991,9914,174,0.1657142857142857,0.09087574507106831,9691.0,0.8106231702216645,FD004,1.0,50,20
1.2,888,1070,9835,162,0.15428571428571428,0.09812012838147639,9170.0,0.767043078209954,FD004,1.0,50,20
1.25,898,1143,9762,152,0.14476190476190476,0.1048143053645117,8743.0,0.7313258051024676,FD004,1.0,50,20
1.3,905,1235,9670,145,0.1380952380952381,0.11325080238422743,8485.0,0.7097448766206608,FD004,1.0,50,20
1.35,919,1336,9569,131,0.12476190476190477,0.12251260889500229,7886.0,0.6596403178586365,FD004,1.0,50,20
1.4,932,1432,9473,118,0.11238095238095239,0.13131591013296653,7332.0,0.6132998745294855,FD004,1.0,50,20
1.45,942,1529,9376,108,0.10285714285714286,0.14021091242549288,6929.0,0.5795901296528649,FD004,1.0,50,20
1.5,952,1624,9281,98,0.09333333333333334,0.148922512608895,6524.0,0.5457130907570055,FD004,1.0,50,20
1.55,955,1742,9163,95,0.09047619047619047,0.15974323704722604,6492.0,0.5430363864491844,FD004,1.0,50,20
1.6,969,1858,9047,81,0.07714285714285714,0.17038055937643282,5908.0,0.49418653283145125,FD004,1.0,50,20
1.65,976,1978,8927,74,0.07047619047619047,0.18138468592388812,5678.0,0.4749477206189879,FD004,1.0,50,20
1.7,979,2106,8799,71,0.06761904761904762,0.19312242090784043,5656.0,0.47310748640736094,FD004,1.0,50,20
1.75,986,2240,8665,64,0.06095238095238095,0.20541036221916553,5440.0,0.45503973232956924,FD004,1.0,50,20
1.8,990,2369,8536,60,0.05714285714285714,0.21723979825767997,5369.0,0.44910079464659136,FD004,1.0,50,20
1.85,992,2505,8400,58,0.05523809523809524,0.2297111416781293,5405.0,0.45211208699289,FD004,1.0,50,20
1.9,999,2622,8283,51,0.04857142857142857,0.24044016506189822,5172.0,0.4326223337515684,FD004,1.0,50,20
1.95,1005,2756,8149,45,0.04285714285714286,0.2527281063732233,5006.0,0.41873693015474694,FD004,1.0,50,20
2.0,1010,2890,8015,40,0.0380952380952381,0.2650160476845484,4890.0,0.4090338770388959,FD004,1.0,50,20
0.0,459,100,10805,591,0.5628571428571428,0.009170105456212746,59200.0,4.951902969468842,FD004,1.0,100,20
0.05,478,110,10795,572,0.5447619047619048,0.010087116001834021,57310.0,4.793810121288164,FD004,1.0,100,20
0.1,502,121,10784,548,0.5219047619047619,0.011095827602017423,54921.0,4.5939774153074024,FD004,1.0,100,20
0.15,527,140,10765,523,0.4980952380952381,0.012838147638697846,52440.0,4.386449184441656,FD004,1.0,100,20
0.2,542,154,10751,508,0.4838095238095238,0.01412196240256763,50954.0,4.262149728147219,FD004,1.0,100,20
0.25,563,168,10737,487,0.4638095238095238,0.015405777166437413,48868.0,4.087662066081138,FD004,1.0,100,20
0.3,581,185,10720,469,0.44666666666666666,0.016964695093993582,47085.0,3.9385194479297363,FD004,1.0,100,20
0.35,595,206,10699,455,0.43333333333333335,0.018890417239798257,45706.0,3.8231702216645753,FD004,1.0,100,20
0.4,615,232,10673,435,0.4142857142857143,0.021274644658413572,43732.0,3.658051024675868,FD004,1.0,100,20
0.45,633,257,10648,417,0.39714285714285713,0.02356717102246676,41957.0,3.509577582601422,FD004,1.0,100,20
0.5,656,287,10618,394,0.37523809523809526,0.026318202659330582,39687.0,3.3196988707653703,FD004,1.0,100,20
0.55,685,315,10590,365,0.3476190476190476,0.02888583218707015,36815.0,3.0794646591384356,FD004,1.0,100,20
0.6,706,347,10558,344,0.32761904761904764,0.03182026593305823,34747.0,2.906482643245504,FD004,1.0,100,20
0.65,721,380,10525,329,0.31333333333333335,0.03484640073360844,33280.0,2.7837724801338353,FD004,1.0,100,20
0.7,740,431,10474,310,0.29523809523809524,0.039523154516276936,31431.0,2.6291091593475535,FD004,1.0,100,20
0.75,762,482,10423,288,0.2742857142857143,0.04419990829894544,29282.0,2.4493517356754495,FD004,1.0,100,20
0.8,788,545,10360,262,0.24952380952380954,0.04997707473635947,26745.0,2.2371392722710164,FD004,1.0,100,20
0.85,803,588,10317,247,0.23523809523809525,0.05392022008253095,25288.0,2.1152655792555417,FD004,1.0,100,20
0.9,816,641,10264,234,0.22285714285714286,0.05878037597432371,24041.0,2.010957758260142,FD004,1.0,100,20
0.95,829,700,10205,221,0.21047619047619048,0.06419073819348922,22800.0,1.9071518193224593,FD004,1.0,100,20
1.0,837,774,10131,213,0.20285714285714285,0.07097661623108666,22074.0,1.8464240903387703,FD004,1.0,100,20
1.05,849,852,10053,201,0.19142857142857142,0.0781292984869326,20952.0,1.7525721455457968,FD004,1.0,100,20
1.1,864,915,9990,186,0.17714285714285713,0.08390646492434663,19515.0,1.6323713927227101,FD004,1.0,100,20
1.15,876,991,9914,174,0.1657142857142857,0.09087574507106831,18391.0,1.5383521539104976,FD004,1.0,100,20
1.2,888,1070,9835,162,0.15428571428571428,0.09812012838147639,17270.0,1.4445838561271434,FD004,1.0,100,20
1.25,898,1143,9762,152,0.14476190476190476,0.1048143053645117,16343.0,1.367043078209954,FD004,1.0,100,20
1.3,905,1235,9670,145,0.1380952380952381,0.11325080238422743,15735.0,1.3161856963613552,FD004,1.0,100,20
1.35,919,1336,9569,131,0.12476190476190477,0.12251260889500229,14436.0,1.2075282308657465,FD004,1.0,100,20
1.4,932,1432,9473,118,0.11238095238095239,0.13131591013296653,13232.0,1.1068172312839817,FD004,1.0,100,20
1.45,942,1529,9376,108,0.10285714285714286,0.14021091242549288,12329.0,1.0312839815976578,FD004,1.0,100,20
1.5,952,1624,9281,98,0.09333333333333334,0.148922512608895,11424.0,0.9555834378920953,FD004,1.0,100,20
1.55,955,1742,9163,95,0.09047619047619047,0.15974323704722604,11242.0,0.9403596821413635,FD004,1.0,100,20
1.6,969,1858,9047,81,0.07714285714285714,0.17038055937643282,9958.0,0.832956921790046,FD004,1.0,100,20
1.65,976,1978,8927,74,0.07047619047619047,0.18138468592388812,9378.0,0.7844416562107904,FD004,1.0,100,20
1.7,979,2106,8799,71,0.06761904761904762,0.19312242090784043,9206.0,0.7700543705562526,FD004,1.0,100,20
1.75,986,2240,8665,64,0.06095238095238095,0.20541036221916553,8640.0,0.7227101631116688,FD004,1.0,100,20
1.8,990,2369,8536,60,0.05714285714285714,0.21723979825767997,8369.0,0.7000418235048097,FD004,1.0,100,20
1.85,992,2505,8400,58,0.05523809523809524,0.2297111416781293,8305.0,0.6946884148891677,FD004,1.0,100,20
